system:index,DISTRICT,ST_NM,date,ET,Temperature
3_0000000000000000027c,Jhajjar,Haryana,01-10-2009,25.78075144,293.5977907
3_0000000000000000016d,Jind,Haryana,01-10-2009,31.59920136,293.0016248
3_00000000000000000006,Kaithal,Haryana,01-10-2009,29.70010947,292.3597817
3_00000000000000000019,Karnal,Haryana,01-10-2009,28.47137153,292.5860792
3_00000000000000000043,Kurukshetra,Haryana,01-10-2009,29.71960294,292.1708244
3_0000000000000000005d,Mahendragarh,Haryana,01-10-2009,26.2990029,293.6646647
3_00000000000000000070,Mewat,Haryana,01-10-2009,31.57563923,294.3794763
3_000000000000000000a4,Palwal,Haryana,01-10-2009,32.72786552,294.1927478
3_000000000000000000a6,Panchkula,Haryana,01-10-2009,66.56867516,290.2344749
3_000000000000000000a7,Panipat,Haryana,01-10-2009,35.16202411,292.820319
3_000000000000000000dc,Rewari,Haryana,01-10-2009,32.79186053,293.6869366
3_000000000000000000de,Rohtak,Haryana,01-10-2009,26.99152412,293.3713667
3_0000000000000000010e,Sirsa,Haryana,01-10-2009,20.05395167,293.4895431
3_00000000000000000117,Sonipat,Haryana,01-10-2009,30.75531101,293.084338
3_0000000000000000016c,Yamunanagar,Haryana,01-10-2009,57.23906796,291.4511761
3_000000000000000001d2,Bilaspur,Himachal Pradesh,01-10-2009,80.73399314,289.0766253
3_000000000000000001df,Chamba,Himachal Pradesh,01-10-2009,52.27219671,272.2991197
3_00000000000000000253,Hamirpur,Himachal Pradesh,01-10-2009,73.56424197,288.8626511
3_0000000000000000000c,Kangra,Himachal Pradesh,01-10-2009,69.47610944,283.9620692
3_00000000000000000028,Kinnaur,Himachal Pradesh,01-10-2009,80.69556856,261.5454136
3_00000000000000000040,Kullu,Himachal Pradesh,01-10-2009,58.95729808,269.4414685
3_00000000000000000046,Lahul & Spiti,Himachal Pradesh,01-10-2009,84.27435343,257.016219
3_00000000000000000065,Mandi,Himachal Pradesh,01-10-2009,68.31419649,283.4697606
3_00000000000000000100,Shimla,Himachal Pradesh,01-10-2009,55.11375065,279.5895852
3_0000000000000000010c,Sirmaur,Himachal Pradesh,01-10-2009,75.34342055,286.7707255
3_00000000000000000113,Solan,Himachal Pradesh,01-10-2009,85.72346847,288.6643843
3_00000000000000000149,Una,Himachal Pradesh,01-10-2009,65.16925865,290.811382
3_00000000000000000190,Anantnag,Jammu & Kashmir,01-10-2009,40.8496107,271.8580133
3_0000000000000000019b,Badgam,Jammu & Kashmir,01-10-2009,26.2569045,278.0116268
3_000000000000000001a8,Bandipore,Jammu & Kashmir,01-10-2009,52.87230773,268.6088389
3_000000000000000001b0,Baramula,Jammu & Kashmir,01-10-2009,32.21705615,276.5959721
3_0000000000000000021b,Doda,Jammu & Kashmir,01-10-2009,35.96807265,276.3885807
3_00000000000000000238,Ganderbal,Jammu & Kashmir,01-10-2009,54.72248554,266.1142295
3_00000000000000000274,Jammu,Jammu & Kashmir,01-10-2009,43.58544981,289.8913776
3_00000000000000000016,Kargil,Jammu & Kashmir,01-10-2009,81.22510047,259.7139789
3_0000000000000000001c,Kathua,Jammu & Kashmir,01-10-2009,50.16189029,285.634199
3_0000000000000000002b,Kishtwar,Jammu & Kashmir,01-10-2009,52.93496553,264.5043173
3_0000000000000000003f,Kulgam,Jammu & Kashmir,01-10-2009,25.19480052,276.5552839
3_00000000000000000041,Kupwara,Jammu & Kashmir,01-10-2009,41.83908766,270.3892301
3_0000000000000000004d,Leh (ladakh),Jammu & Kashmir,01-10-2009,64.9862804,255.8436883
3_000000000000000000bc,Pulwama,Jammu & Kashmir,01-10-2009,28.55364272,275.6286383
3_000000000000000000bd,Punch,Jammu & Kashmir,01-10-2009,34.34209174,281.2021228
3_000000000000000000cb,Rajouri,Jammu & Kashmir,01-10-2009,37.91300465,284.8581674
3_000000000000000000d2,Ramban,Jammu & Kashmir,01-10-2009,28.07344343,279.311577
3_000000000000000000da,Reasi,Jammu & Kashmir,01-10-2009,40.43970228,282.1089189
3_000000000000000000eb,Samba,Jammu & Kashmir,01-10-2009,39.70474298,289.5590512
3_00000000000000000104,Shupiyan,Jammu & Kashmir,01-10-2009,32.50005926,277.0651617
3_00000000000000000121,Srinagar,Jammu & Kashmir,01-10-2009,35.92880148,274.8834894
3_00000000000000000143,Udhampur,Jammu & Kashmir,01-10-2009,41.80068392,283.922631
3_000000000000000001d5,Bokaro,Jharkhand,01-10-2009,116.743644,293.569459
3_000000000000000001e9,Chatra,Jharkhand,01-10-2009,134.565498,294.1450757
3_00000000000000000208,Deoghar,Jharkhand,01-10-2009,105.3808611,294.3731182
3_0000000000000000020d,Dhanbad,Jharkhand,01-10-2009,129.2272567,294.1141567
3_0000000000000000021d,Dumka,Jharkhand,01-10-2009,120.4152326,294.8196607
3_0000000000000000023d,Garhwa,Jharkhand,01-10-2009,122.9979548,294.043569
3_00000000000000000243,Giridih,Jharkhand,01-10-2009,108.788095,293.8987587
3_00000000000000000245,Godda,Jharkhand,01-10-2009,123.3650455,295.199659
3_0000000000000000024c,Gumla,Jharkhand,01-10-2009,129.4064972,292.2449133
3_0000000000000000025d,Hazaribagh,Jharkhand,01-10-2009,124.5946655,293.2163728
3_00000000000000000276,Jamtara,Jharkhand,01-10-2009,116.6802684,294.5180975
3_00000000000000000027,Khunti,Jharkhand,01-10-2009,140.8224807,293.1077556
3_0000000000000000002e,Kodarma,Jharkhand,01-10-2009,132.7631817,294.2845111
3_0000000000000000004a,Latehar,Jharkhand,01-10-2009,149.7847796,293.4547678
3_0000000000000000004e,Lohardaga,Jharkhand,01-10-2009,137.307073,292.6070796
3_000000000000000000a0,Pakur,Jharkhand,01-10-2009,131.2467183,295.0465054
3_000000000000000000a2,Palamu,Jharkhand,01-10-2009,115.0082489,294.322184
3_000000000000000000ad,Pashchimi Singhbhum,Jharkhand,01-10-2009,159.2450188,294.7850134
3_000000000000000000c1,Purbi Singhbhum,Jharkhand,01-10-2009,140.422807,295.5610826
3_000000000000000000d3,Ramgarh,Jharkhand,01-10-2009,113.961653,293.0494493
3_000000000000000000d5,Ranchi,Jharkhand,01-10-2009,124.8972459,292.9913581
3_000000000000000000e6,Sahibganj,Jharkhand,01-10-2009,141.7702863,295.3651538
3_000000000000000000f1,Saraikela-kharsawan,Jharkhand,01-10-2009,133.3325576,294.5949487
3_00000000000000000109,Simdega,Jharkhand,01-10-2009,138.673984,294.0103568
3_0000000000000000019c,Bagalkot,Karnataka,01-10-2009,140.2943761,297.9817846
3_000000000000000001aa,Bangalore,Karnataka,01-10-2009,193.2892845,295.4857744
3_000000000000000001a9,Bangalore Rural,Karnataka,01-10-2009,195.8071764,295.5808625
3_000000000000000001bd,Belgaum,Karnataka,01-10-2009,172.3384925,297.1095087
3_000000000000000001be,Bellary,Karnataka,01-10-2009,163.8566529,297.7717117
3_000000000000000001cc,Bidar,Karnataka,01-10-2009,126.5456373,297.4759188
3_000000000000000001ce,Bijapur,Karnataka,01-10-2009,105.0691152,298.4187534
3_000000000000000001e3,Chamrajnagar,Karnataka,01-10-2009,234.9363657,296.6921275
3_000000000000000001ed,Chikkaballapura,Karnataka,01-10-2009,190.8512673,296.1720049
3_000000000000000001ee,Chikmagalur,Karnataka,01-10-2009,253.3691824,296.2216639
3_000000000000000001f0,Chitradurga,Karnataka,01-10-2009,167.7933378,296.714209
3_000000000000000001fd,Dakshina Kannada,Karnataka,01-10-2009,303.2794574,299.0101543
3_00000000000000000205,Davanagere,Karnataka,01-10-2009,189.360291,297.1110967
3_00000000000000000210,Dharwad,Karnataka,01-10-2009,182.7586994,297.2952987
3_00000000000000000236,Gadag,Karnataka,01-10-2009,158.1612142,297.390481
3_0000000000000000024b,Gulbarga,Karnataka,01-10-2009,123.4874966,298.2166568
3_0000000000000000025a,Hassan,Karnataka,01-10-2009,219.5698431,295.1530467
3_0000000000000000025c,Haveri,Karnataka,01-10-2009,196.7178728,297.220575
3_0000000000000000002d,Kodagu,Karnataka,01-10-2009,303.6220055,296.332618
3_00000000000000000031,Kolar,Karnataka,01-10-2009,195.0472038,295.5972424
3_00000000000000000036,Koppal,Karnataka,01-10-2009,157.6883505,297.6038411
3_00000000000000000068,Mandya,Karnataka,01-10-2009,197.4996268,296.0838022
3_0000000000000000007e,Mysore,Karnataka,01-10-2009,227.8504019,295.7965113
3_000000000000000000c6,Raichur,Karnataka,01-10-2009,143.0475349,298.6384609
3_000000000000000000d0,Ramanagara,Karnataka,01-10-2009,199.821244,296.2984796
3_00000000000000000101,Shimoga,Karnataka,01-10-2009,256.4615174,297.4282235
3_00000000000000000140,Tumkur,Karnataka,01-10-2009,178.0547897,296.4216396
3_00000000000000000145,Udupi,Karnataka,01-10-2009,277.4476949,299.502546
3_0000000000000000014e,Uttara Kannada,Karnataka,01-10-2009,289.3458565,298.4744023
3_00000000000000000168,Yadgir,Karnataka,01-10-2009,134.7047037,298.7318615
3_00000000000000000183,Alappuzha,Kerala,01-10-2009,287.9050672,300.1518927
3_00000000000000000229,Ernakulam,Kerala,01-10-2009,290.20908,300.0892803
3_00000000000000000264,Idukki,Kerala,01-10-2009,297.593835,296.6257454
3_00000000000000000010,Kannur,Kerala,01-10-2009,329.7868309,298.9170015
3_0000000000000000001b,Kasaragod,Kerala,01-10-2009,314.1202945,299.9570511
3_00000000000000000035,Kollam,Kerala,01-10-2009,331.1007305,299.952637
3_0000000000000000003b,Kottayam,Kerala,01-10-2009,311.9145264,299.7329898
3_0000000000000000003c,Kozhikode,Kerala,01-10-2009,308.8684834,299.0923011
3_00000000000000000061,Malappuram,Kerala,01-10-2009,306.5278403,298.7628401
3_000000000000000000a1,Palakkad,Kerala,01-10-2009,285.3245908,298.1953305
3_000000000000000000af,Pathanamthitta,Kerala,01-10-2009,320.8558735,298.9647398
3_00000000000000000132,Thiruvananthapuram,Kerala,01-10-2009,327.7393113,299.8102906
3_00000000000000000136,Thrissur,Kerala,01-10-2009,299.087674,300.3057051
3_0000000000000000015d,Wayanad,Kerala,01-10-2009,302.7522604,296.2291788
3_0000000000000000017b,Lakshadweep,Lakshadweep,01-10-2009,117.386816,300.7180155
3_00000000000000000185,Alirajpur,Madhya Pradesh,01-10-2009,79.42852601,296.9768446
3_00000000000000000193,Anuppur,Madhya Pradesh,01-10-2009,109.2003537,293.200846
3_00000000000000000196,Ashoknagar,Madhya Pradesh,01-10-2009,64.67085912,294.435608
3_000000000000000001a1,Balaghat,Madhya Pradesh,01-10-2009,164.0247663,295.2686739
3_000000000000000001b7,Barwani,Madhya Pradesh,01-10-2009,74.93520791,297.2393445
3_000000000000000001bf,Betul,Madhya Pradesh,01-10-2009,130.9013987,295.046931
